name;site;code;type;longitude;latitude;height
Narbonensis;Port-Vendres;CHR;Pascual 1;3.104371;42.517594;0
Germania Superior;Windisch;QVEG;Dressel 20;8.220846;47.476756;0
Tarraconensis;Cartagena;VENE;Brindisian amphora;-0.986232;37.605121;0
Britannia;Witham;QIM;Dressel 20;0.633333;51.783333;0
Aquitania;Saintes;MPORCI;Pascual 1;-0.631674;45.745604;0
Britannia;London;QCR;Dressel 20;-0.093145;51.514248;0
Italia;Padova;CBRAETIAMPH;Dressel 6B;11.883333;45.416667;0
Narbonensis;Baie de la Ciotat;FLAS;Dressel 1;5.65;43.166668;0
Italia;Canale Giancola;DIOCLES;Brindisian amphora;17.85;40.683333;0
Italia;Ostia Antica;BSCDLEPMI;Africana 2B Grande;12.283333;41.75;0
Narbonensis;Frejus;LCAE;Dressel 20;6.735237;43.432858;0
Corsica et Sardinia;Sardegna;BAGI;Amphora incerta;8.44;39.881944;0
Italia;Canale Giancola;DIOCLES;Brindisian amphora;17.85;40.683333;0
Baetica;Lora del Rio;POPVLI;Dressel 20;-5.52751;37.658961;0
Narbonensis;Rade d'Agay;A;Dressel 2-4 Catalan;6.866667;43.433333;0
Britannia;Corbridge;C;Dressel 20;-2.016667;54.966667;0
Narbonensis;Narbonne;MSPVP;Pascual 1;3.008816;43.184417;0
Italia;Modena;CATI;Amphora incerta;10.9;44.5;0
Lugdunensis;Bourdeaux;PI;Pascual 1;1.09928;48.677158;0
Tarraconensis;Ampurias;TANPC;Dressel 20;3.117809;42.139543;0
Narbonensis;Pomas;SES;Dressel 1;2.292737;43.112;0
Italia;Canale Giancola;STABVA;Brindisian amphora;17.85;40.683333;0
Germania Superior;Mainz;SAXOFERREO;Dressel 20;8.279096;49.984188;0
Italia;Brindisi;ANINIANA;Brindisian amphora;17.933333;40.633333;0
Germania Superior;Orlen;QIMS;Dressel 20;8.186805;50.181629;0
Italia;Padova;VARIPACCI;Dressel 6B;11.883333;45.416667;0
Italia;Brindisi;CVEHILI;Brindisian amphora;17.933333;40.633333;0
Italia;Vicenza;LAEK;Dressel 6B;11.55;45.55;0
Belgica;Bavay;SEXVIBICRESCENTIS;Gauloise;3.796155;50.298052;0
Baetica;Lora del Rio;GPC;Dressel 20;-5.52751;37.658961;0
Germania Superior;Bad Wimpfen;PNN;Dressel 20;9.156485;49.229708;0
Italia;Canale Giancola;VISELLI;Brindisian amphora;17.85;40.683333;0
Britannia;Lincoln;LPAEOA;Dressel 20;-0.533333;53.233333;0
Corsica et Sardinia;Sardegna;GEOLO;Amphora incerta;8.44;39.881944;0
Narbonensis;Narbonne;CNLENTVLAVGVRIS;Pascual 1;3.008816;43.184417;0
Germania Superior;Baden;MAC;Dressel 20;8.302764;47.478029;0
Germania Inferior;Koln;VAR;Dressel 20;6.95;50.933333;0
Narbonensis;Saint-Romain-en-Gal;CSEMPRONIPOLYCLITI;Dressel 20;4.860743;45.531592;0
Germania Superior;Walheim;LAN;Dressel 20;9.151124;49.012683;0
Italia;Vicenza;L;Dressel 6B;11.55;45.55;0
Tarraconensis;Mataro;EVT;Dressel 2-4 Catalan;2.444503;41.542113;0
Britannia;Lincoln;PSAVITI;Dressel 20;-0.533333;53.233333;0
Italia;Ostia Antica;LIT;Dressel 20;12.283333;41.75;0
Germania Superior;Vertault;TATILIASIATICI;Dressel 20;4.35139;47.916097;0
Italia;Brindisi;HPAIOC;Brindisian amphora;17.933333;40.633333;0
Narbonensis;Servian;VICTORRETRO;Dressel 20;3.300321;43.427161;0
Tarraconensis;Sant Vicenc dels Horts;IA;Pascual 1;2.007994;41.396145;0
Narbonensis;Nimes;MENOPILVS;Brindisian amphora;4.359623;43.833778;0
Belgica;Bermerain;AVARFE;Dressel 20;3.532011;50.252452;0
Tarraconensis;Badalona;CEL;Dressel 2-4 Catalan;2.244789;41.447145;0
Narbonensis;Pomas;FLACVS;Dressel 1;2.292737;43.112;0
Italia;Padova;CLAEK;Dressel 6B;11.883333;45.416667;0
Britannia;Edinburgh;CANTONIQVIETI;Dressel 20;1.333333;51.283333;0
Italia;Ostia Antica;MIP;Gauloise 4;12.283333;41.75;0
Narbonensis;Rade d'Agay;TLIC;Dressel 2-4 Catalan;6.866667;43.433333;0
Italia;Oderzo;PIERI;Dressel 6B;12.488056;45.78;0
Corsica et Sardinia;Iles Lavezzi;VIC;Dressel 2-4 Catalan;9.254185;41.341096;0
Italia;Brindisi;MENAS;Brindisian amphora;17.933333;40.633333;0
Italia;Modena;DAMAEBIDIE;Amphora incerta;10.9;44.5;0
Germania Superior;Osterburken;PCETN;Dressel 20;9.422521;49.429975;0
Tarraconensis;Sant Vicenc dels Horts;SYNE;Dressel 2-4 Catalan;2.007994;41.396145;0
Lugdunensis;Orleans;PMH;Dressel 20;1.903887;47.902891;0
Baetica;Ecija;LIVNIMELISSI;Dressel 20;-5.082599;37.542203;0
Britannia;Corbridge;LIT;Dressel 20;-2.016667;54.966667;0
Baetica;Santiponce;VIRG;Amphora incerta;-6.041843;37.433953;0
Italia;Ostia Antica;LMVE;Dressel 20;12.283333;41.75;0
Italia;Brindisi;VEHILI;Brindisian amphora;17.933333;40.633333;0
Italia;Ostia Antica;PNN;Dressel 20;12.283333;41.75;0
Germania Superior;Orlen;BEL;Dressel 20;8.186805;50.181629;0
Italia;Brindisi;ANINIANA;Brindisian amphora;17.933333;40.633333;0
Dalmatia;Shkoder;ANINIANA;Brindisian amphora;19.513056;42.0675;0
Italia;Ugento;ARISTIDIISPVLLI;Dressel ante 6B;18.166667;39.933333;0
Baetica;Lora del Rio;LIT;Dressel 20;-5.52751;37.658961;0
Lugdunensis;Decize;ART;Dressel 1;3.461916;46.828515;0
Italia;Vicenza;QSA;Dressel 6B;11.55;45.55;0
Britannia;London;LFC;Dressel 20;-0.093145;51.514248;0
Lusitania;Troia;LEVGEN;Keay 16;-8.29339;40.079493;0
Italia;Ostia Antica;TOPQIQ;Africana 2D Grande;12.283333;41.75;0
Narbonensis;Saint-Romain-de-Jalionas;QSR;Dressel 20;5.215267;45.756966;0
Pannonia Superior;Arpas;MTCAEAVG;Dressel 6;17.4;47.516667;0
Italia;Canale Giancola;STABVA;Brindisian amphora;17.85;40.683333;0
Germania Superior;Avenches;MVN;Dressel 20;7.041042;46.880888;0
Italia;Ostia Antica;GRA;Dressel 20;12.283333;41.75;0
Britannia;Colchester;LQS;Dressel 20;0.9;51.883333;0
Italia;Canale Giancola;VISELLI;Brindisian amphora;17.85;40.683333;0
Italia;Ostia Antica;CLAVRED;Dressel 2-4;12.283333;41.75;0
Baetica;Ecija;GERMA;Dressel 20;-5.082599;37.542203;0
Narbonensis;Vienne;BOPT;Dressel 20;4.873453;45.524785;0
Britannia;Colchester;BI;Dressel 2-4 Catalan;0.9;51.883333;0
Lugdunensis;Alise-Sainte-Reine;LREVTICHI;Dressel 20;4.48595;47.537854;0
Narbonensis;Saint-Romain-de-Jalionas;MEEVPRO;Dressel 20;5.215267;45.756966;0
Narbonensis;Anse Saint-Roch a Antibe;TEPSVRI;Africana 2B Grande;7.129959;43.543817;0
Tarraconensis;Minorca;DFP;Dressel 1C;4;40;0
Britannia;Corbridge;LP;Dressel 20;-2.016667;54.966667;0
Narbonensis;Golfe de Fos;QCA;Gauloise 4;4.942851;43.383543;0
Britannia;London;MIM;Dressel 20;-0.093145;51.514248;0
Italia;Ostia Antica;MENOLA;Amphora incerta;12.283333;41.75;0
Belgica;Sains-du-Nord;GA;Dressel 20;4.008977;50.093768;0
Italia;Brindisi;TARVLAESVLLAEL;Brindisian amphora;17.933333;40.633333;0
Italia;Altino;PSEPVLLIPF;Dressel 6B;12.393333;45.544444;0
Germania Superior;Mainz;LAT;Dressel 20;8.279096;49.984188;0
Mauretania Tingitana;Sale (Sala);CEFP;Dressel 20;-6.79846;34.0531;0
Italia;Canale Giancola;APELLAE;Brindisian amphora;17.85;40.683333;0
Baetica;Ecija;CAMILIMELISSI;Dressel 20;-5.082599;37.542203;0
Italia;Oderzo;CLAEKB;Dressel 6B;12.488056;45.78;0
Germania Superior;Mainz;CANTONIQVIETI;Dressel 20;8.279096;49.984188;0
Italia;Brindisi;VHEILI;Brindisian amphora;17.933333;40.633333;0
Italia;Ostia Antica;ASVLEIANESE;Dressel 20;12.283333;41.75;0
Narbonensis;Arles;CALL;Dressel 23;4.636331;43.681659;0
Germania Inferior;Bonn;SCALCELS;Dressel 20;7.095485;50.73438;0
Tarraconensis;Torre de la Sal;AII;Greco-Italica;0.166271;40.135415;0
Narbonensis;Roanne;DIO;Dressel 1B;5.265397;44.690917;0
Germania Superior;Mainz;SIVI;Dressel 20;8.279096;49.984188;0
Narbonensis;Lattes;TATILIASIATICI;Dressel 20;3.904604;43.567522;0
Germania Superior;Gro?-Gerau;ROMANI;Dressel 20;8.48255;49.921394;0
Tarraconensis;Ampurias;MINNALVCILLF;Mortarium;3.117809;42.139543;0
Narbonensis;Narbonne;ALFO;Dressel 20;3.008816;43.184417;0
Italia;Oderzo;THAL;Dressel 6B;12.488056;45.78;0
Italia;Brindisi;PTOLEMAE;Brindisian amphora;17.933333;40.633333;0
Lugdunensis;Mont-Beuvray;C;Dressel 1;4.032143;46.92678;0
Italia;Padova;NH;Dressel 6B;11.883333;45.416667;0
Germania Superior;Nida-Heddernheim;LFC;Dressel 20;8.645835;50.159548;0
Germania Superior;Toulouse;DOGOS;Dressel 1;5.586825;46.822239;0
Britannia;Maryport;AEL;Amphora incerta;-3.5;54.7;0
Corsica et Sardinia;Iles Lavezzi;AD;Dressel 2-4 Catalan;9.254185;41.341096;0
Italia;Brindisi;LEONTISCVS;Brindisian amphora;17.933333;40.633333;0
Italia;Faenza;PSEPVLLIPF;Dressel 6;11.883333;44.283333;0
Germania Superior;Mainz;VIRAV;Dressel 20;8.279096;49.984188;0
Tarraconensis;Tarragona;NIO;Dressel 1B;1.25;41.116667;0
Germania Superior;Vertault;AELIFVSCIANI;Dressel 20;4.35139;47.916097;0
Italia;Brindisi;VEHILI;Brindisian amphora;17.933333;40.633333;0
Italia;Ostia Antica;ECRLCR;Dressel 20;12.283333;41.75;0
Italia;Padova;FA;Amphora incerta;11.883333;45.416667;0
Noricum;Magdalensberg;CLAEKB;Dressel 6B;14.966667;46.65;0
Tarraconensis;Alicante;QSP;Dressel 20;-0.45;38.35;0
Narbonensis;Saint-Romain-en-Gal;LVARIONIS;Dressel 20;4.860743;45.531592;0
Dalmatia;Hvar;EN;Lamboglia 2;16.728333;43.140833;0
Narbonensis;Frejus;LANNISEC;Dressel 20;6.735237;43.432858;0
Narbonensis;Narbonne;MCN;Dressel 2-4 Catalan;3.008816;43.184417;0
Narbonensis;Agde;STRCT;Dressel 20;3.47534;43.310991;0
Narbonensis;Baie de la Ciotat;AEDO;Dressel 1;5.65;43.166668;0
Italia;Brindisi;DIODOTVS;Brindisian amphora;17.933333;40.633333;0
Raetia;Chur;FIRMIFAVORI;Mortarium;9.526918;46.856753;0
Italia;Brindisi;DIOPANTVS;Brindisian amphora;17.933333;40.633333;0
Raetia;Bregenz;IVLNI;Amphora incerta;9.766667;47.5;0
Italia;Canale Giancola;VISELLI;Brindisian amphora;17.85;40.683333;0
Narbonensis;Ardeche (Alba);OPTATIF;Dressel 20;4.64761;44.264945;0
Italia;Padova;COSAE;Amphora incerta;11.883333;45.416667;0
Narbonensis;Vienne;MAR;Dressel 20;4.873453;45.524785;0
Italia;Brindisi;CANINI;Brindisian amphora;17.933333;40.633333;0
Baetica;Palma del Rio;QAGEMELLI;Dressel 20;-5.281208;37.700239;0
Italia;Cremona;CAVCVS;Lamboglia 2;10.033333;45.116667;0
Italia;Brindisi;VEHILI;Brindisian amphora;17.933333;40.633333;0
Belgica;Villeneuve-Saint-Germain;AAXT;Dressel 1B;3.359518;49.379764;0
Italia;Canale Giancola;APOLONIDA;Brindisian amphora;17.85;40.683333;0
Britannia;London;SCALENSIA;Dressel 20;-0.093145;51.514248;0
Germania Superior;Worms;QSERVIBROC;Dressel 20;8.359164;49.632784;0
Belgica;Deneuvre;AGRICOLAE;Dressel 20;6.732149;48.443851;0
Belgica;Trier;VRS;Dressel 20;6.636628;49.75979;0
Britannia;Silchester;MQFFT;Dressel 20;-1.066667;51.35;0
Italia;Brindisi;MENECRATES;Brindisian amphora;17.933333;40.633333;0
Narbonensis;Port-Vendres;PHILO;Dressel 20;3.104371;42.517594;0
Italia;Brindisi;VEHILI;Brindisian amphora;17.933333;40.633333;0
Italia;Canale Giancola;ANDRONICI;Brindisian amphora;17.85;40.683333;0
Baetica;Posadas;MAT;Dressel 20;-5.107258;37.802053;0
Italia;Pegognaga;ATTA;Dressel 1B;10.85;45;0
Macedonia;Durres;GAEF;Lamboglia 2;19.433333;41.316667;0
Italia;Brindisi;MENOPILVS;Brindisian amphora;17.933333;40.633333;0
Narbonensis;Lunel-Viel;MAFVAR;Dressel 20;4.092185;43.675768;0
Narbonensis;Toulon;SSP;Operculum;5.941712;43.117705;0
Germania Superior;Hedelbergen;APH;Dressel 20;8.862251;50.236768;0
Corsica et Sardinia;Iles Lavezzi;AD;Dressel 2-4 Catalan;9.254185;41.341096;0
Narbonensis;Saintes-Maries-de-la-Mer;PANNIRVFI;Dressel 20;4.433999;43.453998;0
Tarraconensis;San Pedro;PLATO;Lamboglia 2;-0.751789;37.802242;0
Baetica;Ecija;MACQV;Dressel 20;-5.082599;37.542203;0
Italia;Albinia;MAHE;Amphora incerta;11.25;42.5;0
Britannia;Corbridge;LIT;Dressel 20;-2.016667;54.966667;0
Italia;Padova;APICI;Amphora incerta;11.883333;45.416667;0
Tarraconensis;Badalona;MPORCI;Pascual 1;2.244789;41.447145;0
Tarraconensis;Santa Pola;A;Dressel 2-4 Catalan;-0.557868;38.19273;0
Corsica et Sardinia;Sardegna;XMS;Amphora incerta;8.44;39.881944;0
Germania Superior;Lengnau;MAEME;Dressel 20;7.373714;47.183824;0
Italia;Canale Giancola;VISELLI;Brindisian amphora;17.85;40.683333;0
Lugdunensis;Alise-Sainte-Reine;M;Dressel 20;4.48595;47.537854;0
Britannia;Bardon Mill;LSL;Dressel 20;-2.333333;54.966667;0
Lugdunensis;Lyon?;SES;Dressel 1;4.846711;45.748457;0
Corsica et Sardinia;Iles Lavezzi;QVAD;Dressel 2-4 Catalan;9.254185;41.341096;0
Italia;Ostia Antica;AMVELMA;Dressel 20;12.283333;41.75;0
Baetica;Lora del Rio;MIM;Dressel 20;-5.52751;37.658961;0
Italia;Canale Giancola;ARCHELA;Brindisian amphora;17.85;40.683333;0
Germania Superior;Mainz;PORPSA;Dressel 20;8.279096;49.984188;0
Germania Superior;Nida-Heddernheim;HYGIANTI;Dressel 20;8.645835;50.159548;0
Italia;Brindisi;CAVILF;Brindisian amphora;17.933333;40.633333;0
Corsica et Sardinia;Sardegna;VEHILI;Brindisian amphora;9;40;0
Narbonensis;Port-Vendres;CSEMPRONIPOLYCLITI;Dressel 20;3.104371;42.517594;0
Corsica et Sardinia;Iles Lavezzi;QVAD;Dressel 2-4 Catalan;9.254185;41.341096;0
Britannia;Caerleon;PORPS;Dressel 20;-2.958889;51.613333;0
Germania Inferior;Wateringen;CANTONIQVIETI;Dressel 20;4.274782;52.023061;0
Germania Superior;Stockstadt am Main;LFC;Dressel 20;9.063797;49.975833;0
Baetica;Ecija;OM;Dressel 20;-5.082599;37.542203;0
Tarraconensis;Ampurias;LVM;Tegula;3.117809;42.139543;0
Narbonensis;Saint-Romain-en-Gal;LVARIONIS;Dressel 20;4.860743;45.531592;0
Britannia;Chicester;CANTONIQVIETI;Dressel 20;-0.783333;50.833333;0
Tarraconensis;Cartagena;PTG;Dressel 20;-0.986232;37.605121;0
Italia;Brindisi;CTESO;Brindisian amphora;17.933333;40.633333;0
Narbonensis;Golfe de Fos;MAEME;Dressel 20;4.942851;43.383543;0
Italia;Brindisi;ANINIANA;Brindisian amphora;17.933333;40.633333;0
Mauretania Tingitana;Sidi Ali ben ahmed (Thamusida);PORTOPOPULI;Dressel 20;-6.494247;34.334284;0
Raetia;Kempten;PSTVSC;Dressel 20;10.315858;47.732209;0
Tarraconensis;Castelldefels;VERSO;Lamboglia 2;1.979945;41.474805;0
Baetica;Alcolea del Rio;DED;Dressel 20;-5.666942;37.615058;0
Italia;Canale Giancola;DEMETRI;Brindisian amphora;17.85;40.683333;0
Italia;Padova;BAR;Amphora incerta;11.883333;45.416667;0
Tarraconensis;Mataro;SIGNUM;Dressel 2-4 Catalan;2.444503;41.542113;0
Tarraconensis;Sant Boi de Llobregat;FE;Dressel 2-4 Catalan;2.040791;41.342647;0
Italia;Ostiglia;EV;Amphora incerta;11.133333;45.066667;0
Italia;Canale Giancola;VISELLI;Brindisian amphora;17.85;40.683333;0
Italia;Canale Giancola;SCOPAS;Brindisian amphora;17.85;40.683333;0
Tarraconensis;Llafranc;QVIETI;Tegula;3.194503;41.894075;0
Narbonensis;Golfe de Fos;LVOLTEIL;Pascual 1;4.942851;43.383543;0
Narbonensis;Saint-Romain-en-Gal;CSEMPRONIPOLYCLITI;Dressel 20;4.860743;45.531592;0
Narbonensis;Ile des Embiez;TCL;Dressel 2-4 Catalan;5.783295;43.075304;0
Lugdunensis;Seurre;ANT;Dressel 1;5.151384;46.999226;0
Italia;Brindisi;CTESO;Brindisian amphora;17.933333;40.633333;0
Narbonensis;Nimes;MSP;Dressel 20;4.359623;43.833778;0
Tarraconensis;Tivissa;SEXDOMITI;Oberaden 74;0.732916;41.041827;0
Germania Superior;Strasbourg;ATNA;Dressel 20;7.787355;48.600381;0
Narbonensis;Ile de Porquerolles;PSEQ;Dressel 2-4;6.21203;42.996688;0
Britannia;Daventry;ACIRGI;Dressel 20;-1.166667;52.25;0
Italia;Canale Giancola;ARCHELA;Brindisian amphora;17.85;40.683333;0
Aquitania;Bourges;MAELIALEXANDRI;Dressel 20;2.4;47.083333;0
Raetia;Kempten;IMTCAEAVG;Dressel 6B;10.315858;47.732209;0
Italia;Canale Giancola;LMARCISATVR;Brindisian amphora;17.85;40.683333;0
Italia;Brindisi;CANINI;Brindisian amphora;17.933333;40.633333;0
Germania Superior;Bad Cannstatt;VIRAV;Dressel 20;9.241809;48.805827;0
Britannia;Chicester;DOM;Dressel 20;-0.783333;50.833333;0
Belgica;Dieulouard;ACIRGI;Dressel 20;6.068075;48.841401;0
Italia;Canale Giancola;VISELLI;Brindisian amphora;17.85;40.683333;0
Italia;Villanova;DAMAEBIDIE;Amphora incerta;11.983333;44.25;0
Italia;Canale Giancola;LMARCISATVR;Brindisian amphora;17.85;40.683333;0
Germania Superior;Orlen;CFSATM;Dressel 20;8.186805;50.181629;0
Britannia;Colchester;MHAS;Dressel 20;0.9;51.883333;0
Aquitania;Bordeaux;MA;Pascual 1;-0.5805;44.840439;0
Aquitania;Bordeaux;QCFCH;Dressel 20;-0.5805;44.840439;0
Narbonensis;Saint-Romain-en-Gal;CSEMPRONIPOLYCLITI;Dressel 20;4.860743;45.531592;0
Narbonensis;Vienne;CIVR;Dressel 20;4.873453;45.524785;0
Dalmatia;Vis;SONV;Lamboglia 2;16.183056;43.061944;0
Lugdunensis;Lyon?;QFLAVIFLAVIANI;Dressel 20;4.846711;45.748457;0
Italia;Canale Giancola;LVCAO;Brindisian amphora;17.85;40.683333;0
Italia;Ostia Antica;CTHCECV;Africana 2D Grande;12.283333;41.75;0
Germania Superior;Hufingen;LCMY;Dressel 20;8.490334;47.927438;0
Narbonensis;Narbonne;H;Pascual 1;3.008816;43.184417;0
Baetica;Posadas;CFSCVF;Dressel 20;-5.107258;37.802053;0
Italia;Canale Giancola;CHARITON;Brindisian amphora;17.85;40.683333;0
Italia;Brindisi;NVMENI;Brindisian amphora;17.933333;40.633333;0
Italia;Ostia Antica;AVGN;Amphora incerta;12.283333;41.75;0
Italia;Brindisi;VEHILI;Brindisian amphora;17.933333;40.633333;0
Italia;Ljubljana (Emona);LIVNIPAETI;Dressel 6B;14.514444;46.055278;0
Germania Superior;Altenstadt;CANTONIQVIETI;Dressel 20;8.944586;50.28721;0
Germania Superior;Worms;LIVNIMELISSI;Dressel 20;8.359164;49.632784;0
Raetia;Bregenz;MIM;Dressel 20;9.766667;47.5;0
Tarraconensis;Lleida;MYTON;Amphora incerta;0.622183;41.616737;0
Narbonensis;Antibes;ANT;Dressel 1B;7.127766;43.562407;0
Africa Proconsularis;Salakta;LEPMIBSCD;Africana 1 Piccolo;11.043611;35.394444;0
Italia;Brindisi;CVEHILI;Brindisian amphora;17.933333;40.633333;0
Italia;Ostia Antica;TTLVC;Dressel 20;12.283333;41.75;0
Narbonensis;Narbonne;CSEMPRONIPOLYCLITI;Dressel 20;3.008816;43.184417;0
Baetica;Ecija;LIVNIMELISSI;Dressel 20;-5.082599;37.542203;0
Lugdunensis;Blois;A;Amphora incerta;1.329122;47.594322;0
Narbonensis;La Buisse;EROTIS;Dressel 20;5.62282;45.335402;0
Baetica;Lora del Rio;LIT;Dressel 20;-5.52751;37.658961;0
Lugdunensis;Bourdeaux;IVL;Pascual 1;1.09928;48.677158;0
Germania Superior;Avenches;RAC;Amphora incerta;7.041042;46.880888;0
Baetica;Hornachuelos;LFC;Dressel 20;-5.233333;37.833333;0
Germania Superior;Avenches;MRI;Dressel 20;7.041042;46.880888;0
Narbonensis;Golfe de Fos;VIRG;Dressel 20;4.942851;43.383543;0
Sicilia;Erice;MANTESTIO;Greco-Italica;12.583333;38.033333;0
Italia;Brindisi;LANINIVS;Brindisian amphora;17.933333;40.633333;0
Narbonensis;Golfe de Fos;DIP;Dressel 1;4.942851;43.383543;0
Italia;Brindisi;SOTERICSOTERIX;Brindisian amphora;17.933333;40.633333;0
Baetica;Lora del Rio;RVSR;Dressel 20;-5.52751;37.658961;0
Britannia;South Shields;PNI;Dressel 20;-1.421389;54.987778;0
Belgica;Bavay;RC;Pascual 1;3.796155;50.298052;0
Africa Proconsularis;Cartago;TVBLAB;Amphora incerta;10.333333;36.866667;0
Italia;Canale Giancola;VISELLI;Brindisian amphora;17.85;40.683333;0
Tarraconensis;Barcelona;CHIL;Dressel 20;2.1741;41.398371;0
Britannia;Bardon Mill;QIM;Dressel 20;-2.333333;54.966667;0
Caledonia;Bar Hill;CNACOR;Dressel 20;-4.064722;55.958056;0
Italia;Imperia;HILARI;Dressel 2-4 Catalan;8.05;43.883333;0
Africa Proconsularis;Cartago;PLS;Africana;10.333333;36.866667;0
Britannia;London;RVFIPO;Dressel 20;-0.093145;51.514248;0
Italia;Canale Giancola;APOLLONID;Brindisian amphora;17.85;40.683333;0
Narbonensis;Pomas;SALVIVS;Dressel 1;2.292737;43.112;0
Aquitania;Eynesse;SA;Dressel 1;0.154879;44.825374;0
Narbonensis;Perpignan;SVS;Amphora incerta;2.897098;42.696172;0
Britannia;Leicester;MMCS;Dressel 20;-1.133333;52.633333;0
Italia;Brindisi;NMACCIVSLFQ;Brindisian amphora;17.933333;40.633333;0
Lusitania;Lisboa;HPAIOC;Brindisian amphora;-9.133333;38.716667;0
Aegyptus;Tanis (San el-Hagar);SALMVS;Brindisian amphora;31.872307;30.97478;0
Baetica;Puerto Real;SOC;Amphora incerta;-6.191022;36.528604;0
Germania Superior;Gro?-Gerau;TICI;Dressel 20;8.48255;49.921394;0
Narbonensis;Nimes;SFE;Dressel 20;4.359623;43.833778;0
Italia;Ostia Antica;PE;Africana 2A Grande;12.283333;41.75;0
Narbonensis;Arles;LAPO;Amphora incerta;4.636331;43.681659;0
Germania Superior;Orlen;ALFO;Dressel 20;8.186805;50.181629;0
Italia;Vicenza;LAEK;Dressel 6B;11.55;45.55;0
Baetica;Hornachuelos;LFC;Dressel 20;-5.233333;37.833333;0
Germania Superior;Mainz;ND;Dressel 20;8.279096;49.984188;0
Britannia;Chedworth;QIM;Dressel 20;-1.916667;51.8;0
Italia;Canale Giancola;VISELLI;Brindisian amphora;17.85;40.683333;0
Italia;Albinia;ARS;Dressel 1C;11.25;42.5;0
Tarraconensis;Valencia;NP;Amphora incerta;-0.366667;39.466667;0
Italia;Albinia;APOL;Dressel 1;11.25;42.5;0
Italia;Canale Giancola;LMARCISATVR;Brindisian amphora;17.85;40.683333;0
Italia;Brindisi;APLONI;Brindisian amphora;17.933333;40.633333;0
Italia;Ostia Antica;LTSTR;Dressel 20;12.283333;41.75;0
Italia;Brindisi;DAMA;Brindisian amphora;17.933333;40.633333;0
Italia;Canale Giancola;APOLONIDA;Brindisian amphora;17.85;40.683333;0
Britannia;Chester;AVIH;Dressel 20;-2.916667;53.2;0
Mauretania Tingitana;Banasa;MAEMRV;Dressel 20;-6.115818;34.60144;0
Narbonensis;Roanne;DIONCAR;Dressel 1B;5.265397;44.690917;0
Italia;Ostia Antica;VRITTIFAV;Dressel 20;12.283333;41.75;0
Narbonensis;Narbonne;CFAPRI;Dressel 20;3.008816;43.184417;0
Lugdunensis;Mont-Beuvray;MI;Dressel 1;4.032143;46.92678;0
Italia;Brindisi;APOLONI;Brindisian amphora;17.933333;40.633333;0
Narbonensis;Vienne;MFO;Dressel 20;4.873453;45.524785;0
Italia;Ostia Antica;MAR;Dressel 20;12.283333;41.75;0
Italia;Cremona;DIOD;Lamboglia 2;10.033333;45.116667;0
Tarraconensis;Sant Vicenc dels Horts;ILEGIBILE;Dressel 2-4 Catalan;2.007994;41.396145;0
Tarraconensis;Badalona;CMVCI;Tarraconense 1;2.244789;41.447145;0
Baetica;Palma del Rio;LVIBICHOMIS;Dressel 20;-5.281208;37.700239;0
Germania Superior;Mainz;LFC;Dressel 20;8.279096;49.984188;0
Britannia;Caernarfon;CANTONIQVIETI;Dressel 20;-4.266667;53.15;0
Britannia;Chesterfield;SILVESTRI;Dressel 20;-1.416667;53.25;0
Italia;Provincia di Parma;FVSISCAE;Amphora incerta;10.083333;44.7;0
Italia;Canale Giancola;VISELLI;Brindisian amphora;17.85;40.683333;0
Narbonensis;Narbonne;QETAVRI;Keay 16;3.008816;43.184417;0
Italia;Padova;ESTVVTSE;Dressel 6A;11.883333;45.416667;0
Italia;Canale Giancola;VISELLI;Brindisian amphora;17.85;40.683333;0
Lugdunensis;Mont-Beuvray;ED;Dressel 1;4.032143;46.92678;0
Belgica;Bavay;CANTONIQVIETI;Dressel 20;3.796155;50.298052;0
Aegyptus;Alexandria;SCOPA;Brindisian amphora;29.955266;31.215645;0
Germania Superior;Saint-Ulrich;PNN;Dressel 20;7.118319;47.593711;0
Narbonensis;Golfe de Fos;QCR;Dressel 20;4.942851;43.383543;0
Germania Superior;Mainz;THB;Dressel 6A;8.279096;49.984188;0
Italia;Brindisi;VEHILI;Brindisian amphora;17.933333;40.633333;0
Britannia;Prestatyn;SE;Dressel 20;-3.416667;53.333333;0
Baetica;Alcolea del Rio;PNN;Dressel 20;-5.666942;37.615058;0
Germania Superior;Nida-Heddernheim;CDV;Gauloise 4;8.645835;50.159548;0
Narbonensis;Baie de la Ciotat;DIESC;Dressel 1;5.65;43.166668;0
Britannia;Brockworth;QIA;Dressel 20;-2.166667;51.85;0
Caledonia;Falkirk;SAXOFERREO;Dressel 20;-3.766667;56;0
Italia;Ostia Antica;LFCRES;Dressel 20;12.283333;41.75;0
Narbonensis;Nimes;QSP;Dressel 20;4.359623;43.833778;0
Baetica;Hornachuelos;LFC;Dressel 20;-5.233333;37.833333;0
Lusitania;Lisboa;CLSEX;Dressel 1;-9.133333;38.716667;0
Britannia;London;GSAP;Dressel 20;-0.093145;51.514248;0
Italia;Brindisi;PERDICAS;Brindisian amphora;17.933333;40.633333;0
Noricum;Magdalensberg;CLAEK;Dressel 6B;14.966667;46.65;0
Corsica et Sardinia;Ile Cavallo;PTE;Dressel 2-4 Catalan;9.262903;41.368374;0
Italia;Canale Giancola;SCOPAS;Brindisian amphora;17.85;40.683333;0
Italia;Albinia;APEL;Greco-Italica;11.25;42.5;0
